date,y_l_rise,y_l_decline,y_s_rise,y_s_decline,y_l
2018-07-18,0.02673796791443861,-0.12504177807486638,0.02673796791443861,-0.016042780748663055,-0.12504177807486638
2018-07-18,0.08275862068965512,-0.03275862068965507,0.08275862068965512,-0.024137931034482696,0.08275862068965512
2018-07-19,0.09851088201603653,-0.013745704467354125,0.09851088201603653,-0.013745704467354125,0.09851088201603653
2018-07-19,0.10821554770318031,-0.09363957597173145,0.10821554770318031,-0.02738515901060079,0.10821554770318031
2018-07-19,0.16326530612244894,-0.011131725417439675,0.0983302411873841,-0.011131725417439675,0.16326530612244894
2018-07-19,,,,,
2018-07-19,0.04417670682730934,-0.0766852002420042,0.04417670682730934,-0.014056224899598346,-0.0766852002420042
2018-07-19,0.278278278278278,-0.018018018018018056,0.08008008008007983,-0.018018018018018056,0.278278278278278
2018-07-19,0.11530398322851165,0.0,0.11530398322851165,0.0,0.11530398322851165
2018-07-19,0.04554865424430643,-0.1325051759834367,0.04554865424430643,-0.04140786749482406,-0.1325051759834367
2018-07-19,0.061674008810572944,-0.09251101321585897,0.061674008810572944,-0.013215859030836996,-0.09251101321585897
2018-07-19,0.07988542329726278,-0.09293443666454493,0.07161043921069377,0.0,-0.09293443666454493
2018-07-19,0.07883817427385886,-0.004149377593361203,0.07883817427385886,-0.004149377593361203,0.07883817427385886
2018-07-19,0.011267605633802802,-0.14127843986998923,0.011267605633802802,-0.04962080173347794,-0.14127843986998923
2018-07-19,0.021276595744680993,-0.12969581117021278,0.021276595744680993,-0.02127659574468066,-0.12969581117021278
2018-07-19,0.0940766550522647,-0.022648083623693416,0.0940766550522647,-0.013937282229965264,0.0940766550522647
2018-07-20,0.06084070796460184,-0.044247787610619316,0.06084070796460184,-0.004424778761061954,0.06084070796460184
2018-07-20,0.09277003484320567,-0.10627177700348434,0.09277003484320567,-0.002613240418118612,-0.10627177700348434
2018-07-20,0.14207650273224037,-0.029143897996357082,0.13296903460837872,-0.012750455373406244,0.14207650273224037
2018-07-20,,,,,
2018-07-20,0.03379721669980107,-0.08785921146603681,0.03379721669980107,-0.0059642147117298094,-0.08785921146603681
2018-07-20,0.27318045862412754,-0.004985044865403854,0.1575274177467596,-0.004985044865403854,0.27318045862412754
2018-07-20,0.0924024640657084,-0.014373716632443578,0.0924024640657084,-0.004106776180698324,0.0924024640657084
2018-07-20,0.05208333333333326,-0.14583333333333348,0.05208333333333326,-0.008333333333333415,-0.14583333333333348
2018-07-20,0.04782608695652191,-0.10434782608695659,0.04782608695652191,-0.005797101449275366,-0.10434782608695659
2018-07-20,0.07102272727272729,-0.11931818181818177,0.06281565656565657,-0.0037878787878787845,-0.11931818181818177
2018-07-20,0.050505050505050386,-0.020202020202020332,0.050505050505050386,-0.0060606060606061,0.050505050505050386
2018-07-20,0.03412364280966096,-0.12187015289164638,0.03412364280966096,-0.02814092621316211,-0.12187015289164638
2018-07-20,0.03087248322147662,-0.1273106423777567,0.03087248322147662,-0.012080536912751572,-0.1273106423777567
2018-07-20,0.08462867012089803,-0.04835924006908465,0.08462867012089803,-0.012089810017271163,0.08462867012089803
2018-07-23,0.021299254526091493,-0.07987220447284349,0.021299254526091493,-0.022364217252396235,-0.07987220447284349
2018-07-23,0.043677204658902014,-0.14642262895174707,0.043677204658902014,-0.05074875207986684,-0.14642262895174707
2018-07-23,0.11764705882352944,-0.04991087344028522,0.11764705882352944,-0.0035650623885917776,0.11764705882352944
2018-07-23,,,,,
2018-07-23,0.027667984189723382,-0.09525125892157105,0.027667984189723382,-0.015887334265568542,-0.09525125892157105
2018-07-23,0.24342745861733195,-0.0165530671859786,0.24342745861733195,-0.003894839337877265,0.24342745861733195
2018-07-23,0.04930966469428011,-0.053254437869822535,0.04930966469428011,-0.013806706114398382,-0.053254437869822535
2018-07-23,0.04771784232365128,-0.1680497925311205,0.04771784232365128,-0.016597510373444035,-0.1680497925311205
2018-07-23,0.014025245441795287,-0.13323983169705478,0.014025245441795287,-0.032258064516129004,-0.13323983169705478
2018-07-23,0.05799812909260993,-0.13938260056127216,0.05799812909260993,-0.008107265357031546,-0.13938260056127216
2018-07-23,0.04208416833667328,-0.028056112224448926,0.04208416833667328,0.0,0.04208416833667328
2018-07-23,0.04081177520071355,-0.11619090098126672,0.04081177520071355,-0.014049955396966962,-0.11619090098126672
2018-07-23,0.010526315789473717,-0.18238721804511282,0.010526315789473717,-0.05368890977443619,-0.18238721804511282
2018-07-23,0.0590219224283306,-0.08431703204047225,0.0590219224283306,-0.003372681281618828,-0.08431703204047225
2018-07-24,0.006355932203389925,-0.08474576271186429,0.005296610169491789,-0.02754237288135586,-0.08474576271186429
2018-07-24,0.00820344544708762,-0.1583264971287941,0.00820344544708762,-0.06398687448728468,-0.1583264971287941
2018-07-24,0.08290155440414493,-0.07944732297063906,0.08290155440414493,-0.010362694300518172,0.08290155440414493
2018-07-24,,,,,
2018-07-24,0.005802707930367523,-0.11450123213600583,0.005802707930367523,-0.03682590162162036,-0.11450123213600583
2018-07-24,0.22084130019120418,-0.03441682600382423,0.22084130019120418,-0.006692160611854847,0.22084130019120418
2018-07-24,0.0390625,-0.0625,0.0390625,-0.015625,-0.0625
2018-07-24,0.024340770791074995,-0.18661257606490878,0.024340770791074995,-0.03853955375253537,-0.18661257606490878
2018-07-24,0.018309859154929775,-0.12957746478873233,0.018309859154929775,-0.030985915492957594,-0.12957746478873233
2018-07-24,0.052093023255813886,-0.14418604651162792,0.052093023255813886,-0.010852713178294726,-0.14418604651162792
2018-07-24,0.01169590643274887,-0.05458089668615984,0.01169590643274887,-0.015594541910331383,-0.05458089668615984
2018-07-24,0.010173160173160056,-0.14220779220779223,0.010173160173160056,-0.0322510822510822,-0.14220779220779223
2018-07-24,0.0,-0.19090401785714295,0.0,-0.06354631696428592,-0.19090401785714295
2018-07-24,0.026490066225165698,-0.10099337748344372,0.026490066225165698,-0.004966887417218513,-0.10099337748344372
2018-07-25,0.010638297872340274,-0.08085106382978724,0.010638297872340274,-0.030851063829787306,-0.08085106382978724
2018-07-25,0.0069843878389483915,-0.15694330320460148,0.0069843878389483915,-0.08751027115858656,-0.15694330320460148
2018-07-25,0.08477508650519017,-0.0778546712802769,0.08477508650519017,-0.00519031141868509,0.08477508650519017
2018-07-25,,,,,
2018-07-25,0.015625,-0.10585378323108385,0.015625,-0.03918498636673473,-0.10585378323108385
2018-07-25,0.21387832699619747,-0.03992395437262364,0.21387832699619747,-0.004752851711026684,0.21387832699619747
2018-07-25,0.04313725490196085,-0.05882352941176461,0.027450980392156987,-0.013725490196078272,-0.05882352941176461
2018-07-25,0.007984031936127733,-0.19960079840319367,0.007984031936127733,-0.053892215568862256,-0.19960079840319367
2018-07-25,0.004243281471004057,-0.125884016973126,0.004243281471004057,-0.05516265912305529,-0.125884016973126
2018-07-25,0.054381603480422536,-0.1423244251087632,0.054381603480422536,-0.02423865755127419,-0.1423244251087632
2018-07-25,0.02569169960474338,-0.04150197628458496,0.02569169960474338,-0.0019762845849803368,-0.04150197628458496
2018-07-25,0.01456521739130423,-0.13847826086956527,0.01456521739130423,-0.029565217391304355,-0.13847826086956527
2018-07-25,0.003831417624521105,-0.17241379310344818,0.003831417624521105,-0.07279693486590033,-0.17241379310344818
2018-07-25,0.02310231023102327,-0.10396039603960394,0.02310231023102327,-0.026402640264026278,-0.10396039603960394
2018-07-26,0.02150537634408578,-0.07096774193548394,0.02150537634408578,-0.04516129032258065,-0.07096774193548394
2018-07-26,0.022505307855626322,-0.1286624203821657,0.011040339702760082,-0.10530785562632705,-0.1286624203821657
2018-07-26,0.07917383820998292,-0.08261617900172102,0.07917383820998292,-0.07745266781411353,-0.08261617900172102
2018-07-26,,,,,
2018-07-26,0.001945525291829009,-0.11284046692606997,0.001945525291829009,-0.09533073929961067,-0.11284046692606997
2018-07-26,0.19906103286384957,-0.0516431924882631,0.19906103286384957,-0.0046948356807513525,0.19906103286384957
2018-07-26,0.03300970873786402,-0.06796116504854377,0.01747572815533971,-0.06796116504854377,-0.06796116504854377
2018-07-26,0.008032128514056103,-0.19477911646586366,0.008032128514056103,-0.11646586345381515,-0.19477911646586366
2018-07-26,0.00426742532005675,-0.12091038406827892,0.00426742532005675,-0.10668563300142253,-0.12091038406827892
2018-07-26,0.06031249999999999,-0.13749999999999996,0.06031249999999999,-0.06218749999999995,-0.13749999999999996
2018-07-26,0.017751479289940697,-0.04339250493096658,0.017751479289940697,-0.04339250493096658,-0.04339250493096658
2018-07-26,0.009307359307359375,-0.14220779220779223,0.009307359307359375,-0.0852813852813854,-0.14220779220779223
2018-07-26,0.01754385964912286,-0.1578947368421051,0.01754385964912286,-0.10136452241715377,-0.1578947368421051
2018-07-26,0.02310231023102327,-0.10396039603960394,0.02310231023102327,-0.06765676567656753,-0.10396039603960394
2018-07-27,0.10300429184549342,-0.07296137339055797,0.019313304721029878,-0.047210300429184504,0.10300429184549342
2018-07-27,0.022939677145284554,-0.1282922684791844,0.00679694137638065,-0.10577740016992354,-0.1282922684791844
2018-07-27,0.04499999999999993,-0.11166666666666669,0.04499999999999993,-0.10666666666666669,-0.11166666666666669
2018-07-27,,,,,
2018-07-27,0.005917159763313418,-0.10059171597633154,0.005917159763313418,-0.08284023668639051,-0.10059171597633154
2018-07-27,0.09991386735572783,-0.1300602928509904,0.09991386735572783,-0.07838070628768301,-0.1300602928509904
2018-07-27,0.04313725490196085,-0.05882352941176461,0.027450980392156987,-0.05882352941176461,-0.05882352941176461
2018-07-27,0.014314928425357865,-0.179959100204499,0.014314928425357865,-0.10224948875255624,-0.179959100204499
2018-07-27,0.005698005698005604,-0.11965811965811968,0.005698005698005604,-0.10541310541310533,-0.11965811965811968
2018-07-27,0.03634697617593141,-0.15699450213805743,0.03634697617593141,-0.08338423946243134,-0.15699450213805743
2018-07-27,0.013752455795677632,-0.047151277013752546,0.013752455795677632,-0.047151277013752546,-0.047151277013752546
2018-07-27,0.042164746794175256,-0.1386655074983698,0.0,-0.08150402086502928,-0.1386655074983698
2018-07-27,0.0,-0.1611650485436893,0.0,-0.1048543689320387,-0.1611650485436893
2018-07-27,0.01812191103789118,-0.10543657331136747,0.01812191103789118,-0.06919275123558477,-0.10543657331136747
2018-07-30,0.11312700106723583,-0.07790821771611511,0.01387406616862319,-0.05229455709711828,0.11312700106723583
2018-07-30,0.07345086510157084,-0.11893516530699866,0.008587376556461912,-0.11893516530699866,-0.11893516530699866
2018-07-30,0.008431703204047292,-0.10118043844856661,0.008431703204047292,-0.10118043844856661,-0.10118043844856661
2018-07-30,,,,,
2018-07-30,0.02409638554216853,-0.08433734939759052,0.02409638554216853,-0.08032128514056236,-0.08433734939759052
2018-07-30,0.09265734265734271,-0.11713286713286708,0.04807692307692313,-0.1127622377622377,-0.11713286713286708
2018-07-30,0.047244094488189115,-0.055118110236220486,0.03149606299212593,-0.055118110236220486,-0.055118110236220486
2018-07-30,0.008281573498964745,-0.1697722567287786,0.008281573498964745,-0.12629399585921341,-0.1697722567287786
2018-07-30,0.0014326647564468775,-0.11461318051575942,0.0014326647564468775,-0.11461318051575942,-0.11461318051575942
2018-07-30,0.0,-0.1734052111410601,0.0,-0.13117699910152736,-0.1734052111410601
2018-07-30,0.01953125,-0.05273437500000011,0.005859375,-0.05273437500000011,-0.05273437500000011
2018-07-30,0.0617803365810452,-0.12245349867139055,0.01417183348095663,-0.10363153232949507,-0.12245349867139055
2018-07-30,0.005928853754940677,-0.14624505928853748,0.005928853754940677,-0.10079051383399207,-0.14624505928853748
2018-07-30,0.011456628477904962,-0.11129296235679231,0.011456628477904962,-0.08183306055646489,-0.11129296235679231
2018-07-31,0.10721868365180476,-0.08280254777070051,0.00849256900212314,-0.057324840764331086,0.10721868365180476
2018-07-31,0.07933728045048793,-0.11703958691910488,0.0,-0.11703958691910488,-0.11703958691910488
2018-07-31,0.0223752151462997,-0.08261617900172102,0.0223752151462997,-0.08261617900172102,-0.08261617900172102
2018-07-31,,,,,
2018-07-31,0.01391650099403563,-0.0934393638170975,0.01391650099403563,-0.08946322067594437,-0.0934393638170975
2018-07-31,0.1362397820163488,-0.08265213442325148,0.08900999091734807,-0.0781108083560399,0.1362397820163488
2018-07-31,0.04313725490196085,-0.05882352941176461,0.027450980392156987,-0.05882352941176461,-0.05882352941176461
2018-07-31,0.0,-0.17148760330578516,0.0,-0.12809917355371903,-0.17148760330578516
2018-07-31,0.011577424023154759,-0.105643994211288,0.011577424023154759,-0.105643994211288,-0.105643994211288
2018-07-31,0.008002462296091029,-0.1505078485687904,0.008002462296091029,-0.11326562019082809,-0.1505078485687904
2018-07-31,0.02941176470588247,-0.04901960784313719,0.009803921568627638,-0.04901960784313719,-0.04901960784313719
2018-07-31,0.06579239831073558,-0.11913758613025116,0.01800400088908627,-0.11913758613025116,-0.11913758613025116
2018-07-31,0.0019685039370078705,-0.14960629921259838,0.0019685039370078705,-0.10433070866141736,-0.14960629921259838
2018-07-31,0.004901960784313708,-0.11274509803921584,0.004901960784313708,-0.08333333333333337,-0.11274509803921584
2018-08-01,0.14238773274917849,-0.05366922234392113,0.004381161007666945,-0.027382256297918905,0.14238773274917849
2018-08-01,0.1349133206532689,-0.08146821844225605,0.0,-0.08146821844225605,0.1349133206532689
2018-08-01,0.024179620034542104,-0.07944732297063906,0.0,-0.07944732297063906,-0.07944732297063906
2018-08-01,,,,,
2018-08-01,0.0,-0.07692307692307698,0.0,-0.07287449392712553,-0.07692307692307698
2018-08-01,0.11996418979409129,-0.09579230080572965,0.01969561324977631,-0.09579230080572965,0.11996418979409129
2018-08-01,0.0618762475049901,-0.041916167664670545,0.009980039920159722,-0.041916167664670545,0.0618762475049901
2018-08-01,0.0,-0.1557894736842106,0.0,-0.11157894736842111,-0.1557894736842106
2018-08-01,0.010510510510510551,-0.07207207207207211,0.010510510510510551,-0.07207207207207211,-0.07207207207207211
2018-08-01,0.007357645553422776,-0.11708253358925136,0.007357645553422776,-0.07837492002559188,-0.11708253358925136
2018-08-01,0.03960396039603986,-0.03960396039603953,0.007920792079207928,-0.03960396039603953,0.03960396039603986
2018-08-01,0.06722689075630273,-0.1236178681999115,0.0,-0.1236178681999115,-0.1236178681999115
2018-08-01,0.004098360655737876,-0.11475409836065564,0.004098360655737876,-0.06762295081967207,-0.11475409836065564
2018-08-01,0.01845637583892623,-0.08892617449664442,0.0,-0.0587248322147651,-0.08892617449664442
2018-08-02,0.1679731243001119,-0.03247480403135494,0.04703247480403139,-0.005599104143336975,0.1679731243001119
2018-08-02,0.18531854059813124,-0.0406732117812062,0.05423094904160819,-0.0406732117812062,0.18531854059813124
2018-08-02,0.09208103130755063,-0.018416206261510082,0.0423572744014733,-0.018416206261510082,0.09208103130755063
2018-08-02,,,,,
2018-08-02,0.027310924369748024,-0.04201680672268904,0.01680672268907557,-0.037815126050420145,-0.04201680672268904
2018-08-02,0.11896243291592135,-0.09660107334525936,0.01878354203935606,-0.09660107334525936,0.11896243291592135
2018-08-02,0.07474747474747478,-0.030303030303030276,0.03232323232323231,-0.030303030303030276,0.07474747474747478
2018-08-02,0.017621145374449476,-0.116740088105727,0.017621145374449476,-0.07048458149779746,-0.116740088105727
2018-08-02,0.04361370716510904,-0.03738317757009346,0.031152647975077885,-0.03738317757009346,0.04361370716510904
2018-08-02,0.02082644628099173,-0.08760330578512388,0.02082644628099173,-0.04760330578512395,-0.08760330578512388
2018-08-02,0.06707317073170715,-0.012195121951219523,0.04065040650406493,-0.012195121951219523,0.06707317073170715
2018-08-02,0.11454965357967684,-0.08475750577367203,0.013394919168591368,-0.08475750577367203,0.11454965357967684
2018-08-02,0.014583333333333393,-0.09999999999999987,0.014583333333333393,-0.05208333333333326,-0.09999999999999987
2018-08-02,0.037606837606837695,-0.07179487179487176,0.01880341880341896,-0.04102564102564088,-0.07179487179487176
2018-08-03,0.16666666666666674,-0.03355704697986572,0.045861297539149914,-0.006711409395973034,0.16666666666666674
2018-08-03,0.19707099071737622,-0.031161473087818692,0.13644948064211526,-0.031161473087818692,0.19707099071737622
2018-08-03,0.07818181818181813,-0.030909090909090886,0.07818181818181813,-0.030909090909090886,0.07818181818181813
2018-08-03,,,,,
2018-08-03,0.044871794871794934,-0.02564102564102555,0.03632478632478642,-0.02136752136752129,0.044871794871794934
2018-08-03,0.1424657534246574,-0.07762557077625576,0.038356164383561486,-0.07762557077625576,0.1424657534246574
2018-08-03,0.07910750507099418,-0.026369168356997874,0.036511156186612714,-0.026369168356997874,0.07910750507099418
2018-08-03,0.015765765765765716,-0.09684684684684708,0.006756756756756577,-0.04954954954954971,-0.09684684684684708
2018-08-03,0.04361370716510904,-0.03738317757009346,0.031152647975077885,-0.03738317757009346,0.04361370716510904
2018-08-03,0.0069329811819083265,-0.14658303070320233,0.0069329811819083265,-0.048861010234400815,-0.14658303070320233
2018-08-03,0.06060606060606055,-0.0181818181818183,0.04040404040404044,-0.0181818181818183,0.06060606060606055
2018-08-03,0.1267802941863181,-0.0747139855241652,0.03151996264300716,-0.0747139855241652,0.1267802941863181
2018-08-03,0.014583333333333393,-0.11249999999999993,0.014583333333333393,-0.05208333333333326,-0.11249999999999993
2018-08-03,0.037606837606837695,-0.07179487179487176,0.037606837606837695,-0.04102564102564088,-0.07179487179487176
2018-08-06,0.16406249999999978,-0.0357142857142857,0.04352678571428559,-0.008928571428571397,0.16406249999999978
2018-08-06,0.20712104259968078,-0.010401891252954987,0.13806146572104017,-0.010401891252954987,0.20712104259968078
2018-08-06,0.09208103130755063,-0.018416206261510082,0.09208103130755063,-0.011049723756905938,0.09208103130755063
2018-08-06,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.058441558441558294,-0.015151515151515249,0.049783549783549486,-0.008658008658008809,0.058441558441558294
2018-08-06,0.22526934378060703,-0.010773751224290029,0.1136141038197842,-0.010773751224290029,0.22526934378060703
2018-08-06,0.10144927536231885,-0.01242236024844734,0.05797101449275366,-0.0020703933747412417,0.10144927536231885
2018-08-06,0.0439814814814814,-0.07175925925925941,0.0347222222222221,-0.004629629629629761,-0.07175925925925941
2018-08-06,0.06687898089171962,-0.042993630573248565,0.06687898089171962,-0.007961783439490389,0.06687898089171962
2018-08-06,0.032847951236031125,-0.12461903149339648,0.032847951236031125,-0.024381984422621183,-0.12461903149339648
2018-08-06,0.08553971486761713,0.0,0.048879837067209886,0.0,0.08553971486761713
2018-08-06,0.17135922330097064,-0.038106796116505026,0.08616504854368934,-0.038106796116505026,0.17135922330097064
2018-08-06,0.02310924369747913,-0.138655462184874,0.02310924369747913,-0.02310924369747891,-0.138655462184874
2018-08-06,0.06491228070175437,-0.047368421052631615,0.06491228070175437,-0.00877192982456132,0.06491228070175437
2018-08-07,0.15174672489082974,-0.056768558951964976,0.020742358078602585,-0.028384279475982432,0.15174672489082974
2018-08-07,0.16631384426602325,-0.0223846505253541,0.09958885335769763,-0.0223846505253541,0.16631384426602325
2018-08-07,0.06846846846846844,-0.03963963963963968,0.06846846846846844,-0.023423423423423406,0.06846846846846844
2018-08-07,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.03601694915254239,-0.03601694915254239,0.03601694915254239,-0.01483050847457612,-0.03601694915254239
2018-08-07,0.1857819905213267,-0.042654028436019065,0.1563981042654028,-0.042654028436019065,0.1857819905213267
2018-08-07,0.06400000000000006,-0.04600000000000015,0.06400000000000006,-0.010000000000000009,0.06400000000000006
2018-08-07,0.02499999999999969,-0.08863636363636385,0.02499999999999969,-0.02272727272727293,-0.08863636363636385
2018-08-07,0.04524180967238678,-0.06240249609984405,0.04524180967238678,-0.018720748829953116,-0.06240249609984405
2018-08-07,0.01700566855618546,-0.13804601533844618,0.01700566855618546,-0.03601200400133375,-0.13804601533844618
2018-08-07,0.06361829025844923,-0.015904572564612307,0.02385685884691835,-0.011928429423459508,0.06361829025844923
2018-08-07,0.1555023923444976,-0.014354066985645786,0.10598086124401895,-0.014354066985645786,0.1555023923444976
2018-08-07,0.0,-0.15637860082304533,0.0,-0.043209876543209846,-0.15637860082304533
2018-08-07,0.03583617747440271,-0.07337883959044378,0.03583617747440271,-0.020477815699658675,-0.07337883959044378
2018-08-08,0.16703539823008873,-0.044247787610619316,0.034292035398230114,-0.03207964601769908,0.16703539823008873
2018-08-08,0.18747023492945347,-0.0046511627906976605,0.11953488372093024,-0.0046511627906976605,0.18747023492945347
2018-08-08,0.07818181818181813,-0.036363636363636376,0.07818181818181813,-0.014545454545454528,0.07818181818181813
2018-08-08,0.20775623268698085,0.0,0.20775623268698085,0.0,0.20775623268698085
2018-08-08,0.05161290322580636,-0.02580645161290318,0.05161290322580636,0.0,0.05161290322580636
2018-08-08,0.23372781065088732,0.0,0.20315581854043385,0.0,0.23372781065088732
2018-08-08,0.06400000000000006,-0.04600000000000015,0.06400000000000006,-0.010000000000000009,0.06400000000000006
2018-08-08,0.0367816091954023,-0.07816091954022997,0.0367816091954023,-0.011494252873563204,-0.07816091954022997
2018-08-08,0.05845181674565558,-0.050552922590837435,0.05845181674565558,-0.006319115323854652,0.05845181674565558
2018-08-08,0.048830811554333,-0.11107290233837674,0.048830811554333,-0.0058459422283354545,-0.11107290233837674
2018-08-08,0.07214428857715438,-0.008016032064128154,0.03206412825651306,-0.004008016032064243,0.07214428857715438
2018-08-08,0.15027387473207887,-0.009287925696594646,0.10097642295784692,-0.009287925696594646,0.15027387473207887
2018-08-08,0.018907563025210017,-0.138655462184874,0.018907563025210017,-0.02310924369747891,-0.138655462184874
2018-08-08,0.055652173913043335,-0.05565217391304356,0.055652173913043335,-0.0017391304347825765,-0.05565217391304356
2018-08-09,0.13440860215053774,-0.07096774193548394,0.0021505376344086446,-0.07096774193548394,0.13440860215053774
2018-08-09,0.11002652395579338,-0.060434782608695614,0.04652173913043489,-0.060434782608695614,0.11002652395579338
2018-08-09,0.057040998217468664,-0.06417112299465244,0.057040998217468664,-0.04634581105169344,-0.06417112299465244
2018-08-09,0.18546365914786955,-0.092731829573935,0.020050125313283207,-0.092731829573935,0.18546365914786955
2018-08-09,0.010330578512396826,-0.06404958677685935,0.010330578512396826,-0.04338842975206603,-0.06404958677685935
2018-08-09,0.21456310679611645,0.0,0.18446601941747565,0.0,0.21456310679611645
2018-08-09,0.04313725490196085,-0.06470588235294128,0.04313725490196085,-0.056862745098039236,-0.06470588235294128
