date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190225,000623.SZ,0.07602750512205998,30,28,11,29,15,20,18,18,14,29,15,1,1,6,1,24,23,8,19,7,1,6,29,4,27,26,5,7,16,12
20190225,000625.SZ,0.033670620732778156,1,1,21,1,1,1,1,18,1,1,1,29,1,1,30,25,22,9,1,2,4,17,10,4,9,12,17,2,19,22
20190225,000627.SZ,0.04032785071379159,23,24,20,20,13,19,20,21,15,16,20,29,5,20,10,24,12,8,15,15,1,15,1,6,27,27,5,7,23,12
20190225,000630.SZ,0.04598298468853338,1,1,21,1,1,1,1,18,1,1,13,1,6,1,1,20,12,29,22,25,24,3,10,6,9,7,17,4,19,22
20190225,000631.SZ,0.011855823754956142,4,19,16,20,13,18,8,7,4,17,20,16,4,20,12,15,15,29,20,7,24,6,22,5,7,2,5,2,14,12
20190225,000636.SZ,0.13909552961264338,14,15,11,13,15,22,21,16,14,29,29,1,6,10,1,19,23,19,22,12,1,3,8,6,6,19,27,4,21,6
20190225,000650.SZ,-0.037600704014830996,19,23,19,17,20,30,15,27,16,24,20,8,23,20,4,15,24,7,20,25,24,4,22,10,15,22,5,30,14,12
20190225,000651.SZ,0.014974349756892267,23,24,20,20,13,19,20,21,15,16,20,29,5,20,12,24,12,8,14,9,1,6,22,4,7,22,5,2,17,12
20190225,000652.SZ,0.0904959254810135,30,1,21,29,21,19,29,18,15,16,28,29,5,24,10,29,12,8,22,15,1,24,29,6,6,26,27,4,23,6
20190225,000656.SZ,-0.017946116965794172,19,17,19,15,22,8,26,27,18,19,20,8,5,20,12,27,13,8,20,7,1,4,29,4,13,10,1,30,17,12
20190225,000657.SZ,0.07250721025876697,30,1,21,29,21,20,18,18,14,29,17,18,14,27,22,27,12,8,15,15,1,15,29,6,27,10,5,4,23,12
20190225,000661.SZ,-0.0042939100281312766,12,16,12,14,10,8,9,29,9,24,10,7,23,2,7,4,25,4,4,4,13,8,7,12,9,8,5,14,1,4
20190225,000662.SZ,-0.01725950661771111,4,17,16,15,22,18,26,27,30,19,8,15,5,20,18,9,17,18,5,12,1,13,1,30,15,26,5,4,3,12
20190225,000665.SZ,-0.07557095705433639,15,23,13,17,6,17,5,9,17,21,10,4,15,15,11,8,6,7,4,25,17,8,24,4,9,12,17,30,19,22
20190225,000666.SZ,0.03678052019285213,23,9,20,20,27,19,20,21,15,16,11,29,5,6,10,9,12,8,15,15,1,3,18,6,26,0,5,7,23,3
20190225,000667.SZ,0.01724970344536838,29,17,16,15,22,18,26,27,4,19,23,8,30,20,12,20,22,29,20,7,24,4,22,10,7,2,29,30,16,11
20190225,000669.SZ,0.045153807256340314,23,9,20,20,27,19,20,18,15,16,11,29,5,6,10,9,12,8,15,15,1,25,1,6,6,26,5,4,23,12
20190225,000671.SZ,0.07660844718633256,22,1,21,18,21,19,18,18,15,16,6,29,5,6,12,24,22,8,1,7,1,4,29,10,27,27,1,1,5,12
20190225,000673.SZ,0.09070771675438935,8,28,11,13,15,20,29,16,14,29,9,18,6,12,1,19,18,11,22,9,1,24,1,6,10,26,27,4,23,6
20190225,000676.SZ,0.013140849290286123,4,24,16,8,18,18,20,21,30,16,8,16,5,20,4,24,17,8,5,9,1,6,15,29,15,22,5,30,14,12
20190225,000681.SZ,-0.017361758596638636,4,17,16,15,18,4,4,21,4,19,4,15,4,4,30,15,22,9,4,25,12,17,10,5,9,22,17,4,19,0
20190225,000683.SZ,0.05523500806616484,23,1,20,29,21,19,16,14,15,16,15,29,5,6,12,27,12,8,19,7,1,4,29,4,14,10,5,30,16,12
20190225,000685.SZ,0.08500985400846527,8,20,11,19,15,20,18,6,14,29,15,1,1,6,1,27,23,8,19,7,1,4,29,4,27,27,5,4,16,12
20190225,000686.SZ,0.160366226040467,3,3,3,3,30,22,3,12,3,7,27,6,3,24,1,3,23,8,9,15,1,25,12,6,6,26,27,4,23,9
20190225,000687.SZ,-0.018331895029675995,19,17,19,15,22,11,26,27,13,19,20,8,4,20,4,15,9,7,20,7,24,6,22,5,15,12,5,30,14,12
20190225,000688.SZ,-0.0043489195364971355,12,23,12,14,20,8,24,27,9,24,23,8,23,20,12,24,9,8,20,7,1,6,23,5,7,7,5,2,16,12
20190225,000690.SZ,0.017520525827795196,4,19,16,20,13,18,20,7,18,16,20,16,5,20,12,27,13,11,20,7,1,4,29,5,14,10,5,4,16,12
20190225,000703.SZ,0.05795857017973597,30,1,21,29,21,19,18,14,15,16,11,29,5,27,12,9,13,11,19,7,1,4,29,4,14,10,5,4,16,12
20190225,000709.SZ,0.09854313879762328,8,7,11,7,15,6,7,6,14,1,15,1,1,6,13,24,18,8,19,7,1,4,22,4,7,8,29,29,16,11
20190225,000710.SZ,-0.013679004403052183,4,17,16,15,22,18,26,27,30,19,8,15,5,20,4,24,17,18,5,13,1,13,15,30,15,22,5,30,14,12
20190225,000712.SZ,0.10365193656175349,18,15,11,13,15,22,22,16,14,29,11,18,6,6,1,19,23,8,22,15,1,15,21,6,6,27,22,4,23,7
20190225,000717.SZ,0.026236022866793586,4,9,20,20,27,18,20,21,18,16,8,16,5,20,10,9,13,8,20,15,1,15,29,6,26,27,29,4,23,11
20190225,000718.SZ,0.007580474690921209,12,17,12,15,22,8,26,27,9,19,23,7,5,20,12,24,22,8,20,9,1,4,22,5,7,2,5,30,16,12
20190225,000719.SZ,0.07750134155069219,30,28,21,29,15,20,18,14,14,29,17,18,14,6,22,27,12,8,19,15,1,15,29,6,27,26,5,4,23,12
20190225,000723.SZ,0.07041023945051039,30,1,21,29,15,20,18,18,14,29,15,1,1,27,1,9,12,11,14,7,1,6,1,29,26,26,29,4,3,11
20190225,000725.SZ,0.12110153198777492,30,28,21,29,15,3,29,12,14,22,29,1,6,24,1,19,12,11,22,17,1,3,29,6,10,10,22,16,23,6
20190225,000726.SZ,0.007578122651096801,17,17,16,15,22,8,26,27,18,19,23,7,5,20,12,24,12,8,20,7,1,4,23,4,7,7,1,29,16,12
20190225,000727.SZ,0.06420030129021613,30,1,21,30,21,20,18,18,15,29,11,29,5,6,10,9,21,19,1,12,1,3,21,6,15,27,5,4,23,18
20190225,000728.SZ,0.1607326674524364,3,3,18,3,30,15,3,10,3,22,27,6,3,24,1,20,18,9,9,24,4,25,22,6,6,2,27,25,23,9
20190225,000729.SZ,0.007146521965845788,24,17,16,15,13,18,26,21,30,19,20,8,5,20,12,24,16,8,20,7,1,4,23,4,7,7,1,9,17,12
20190225,000732.SZ,-0.0023076773580012148,12,17,12,15,22,8,26,27,9,19,20,8,12,20,12,20,9,29,20,25,24,6,22,5,7,7,20,30,14,12
20190225,000733.SZ,0.017113440267955478,29,19,20,8,13,4,16,28,4,17,4,16,30,4,7,20,22,29,4,25,29,17,10,5,9,7,17,29,19,22
20190225,000735.SZ,0.04819808943282863,23,1,20,29,21,19,20,18,15,16,11,29,5,27,18,19,13,24,22,12,1,3,29,6,10,27,2,4,21,6
20190225,000738.SZ,-0.021085256504955435,19,23,19,15,22,11,24,27,9,19,20,8,23,20,12,15,9,29,20,25,24,6,22,5,9,12,5,30,14,12
20190225,000739.SZ,0.07524614182013727,1,28,11,1,29,1,1,18,14,1,13,1,6,14,14,20,23,29,8,25,24,3,7,6,19,7,2,4,29,4
20190225,000750.SZ,0.23524643187578717,11,12,18,11,5,13,19,17,3,3,27,3,3,24,3,3,4,3,9,16,21,25,6,6,6,26,27,25,23,9
20190225,000751.SZ,0.06565657426848866,30,1,21,29,21,20,18,18,14,29,17,18,14,6,22,24,12,8,15,7,1,6,29,6,27,27,5,4,16,12
20190225,000756.SZ,0.021407889917396315,23,19,9,8,13,19,8,21,15,17,30,29,4,4,11,20,15,29,4,27,24,8,7,10,19,2,17,30,19,4
20190225,000758.SZ,0.08304640113988998,30,28,11,29,15,20,18,18,14,1,17,18,19,6,1,24,23,8,15,15,1,15,23,6,27,2,5,4,23,12
20190225,000761.SZ,0.030214934831669593,23,19,20,20,13,19,16,7,15,17,23,29,30,20,12,20,13,29,19,27,29,6,22,5,14,7,29,30,16,11
20190225,000762.SZ,0.060132496003261114,30,1,21,29,21,20,18,18,14,1,11,18,14,6,1,9,12,8,15,15,1,15,23,6,13,2,5,4,23,12
20190225,000766.SZ,-0.06441610951839957,2,13,15,12,20,16,11,11,2,24,14,15,24,17,6,14,10,2,5,14,7,13,11,30,15,22,20,0,14,12
20190225,000767.SZ,-0.015261442780946792,12,23,12,15,22,8,24,27,9,19,20,8,30,20,11,20,25,29,20,25,24,8,22,4,19,7,5,30,16,4
20190225,000768.SZ,0.0029572992687877044,29,17,16,15,13,18,26,21,18,19,23,7,5,20,12,9,12,8,20,7,1,4,22,4,13,7,5,4,16,7
20190225,000776.SZ,0.06931876096231701,30,28,11,29,15,10,29,18,14,14,11,18,26,6,1,19,23,8,24,15,1,15,22,6,6,12,27,4,23,12
20190225,000778.SZ,0.02790437229922868,17,19,16,20,13,18,16,21,18,16,23,16,5,20,12,27,12,11,20,7,1,6,29,6,27,10,5,4,16,12
20190225,000783.SZ,0.15150496479022005,3,3,3,3,30,22,3,12,3,7,27,6,3,24,1,20,18,9,9,24,4,25,22,6,6,2,27,4,23,9
20190225,000786.SZ,-0.011028246973907994,19,17,19,15,22,8,26,27,9,19,20,8,5,20,12,24,22,8,20,7,1,4,22,4,27,22,5,9,17,12
20190225,000789.SZ,0.06427859949989985,30,1,21,29,21,20,18,14,14,1,17,29,19,6,12,24,13,8,19,7,1,4,29,4,27,10,5,4,16,12
20190225,000792.SZ,0.017834524923305527,29,19,16,20,13,18,16,28,18,16,23,16,5,20,12,9,13,8,20,7,1,6,29,4,27,10,5,4,16,12
20190225,000793.SZ,0.15154686548689086,3,3,3,3,12,25,3,16,27,7,27,6,6,24,1,3,18,8,22,15,1,24,23,6,6,22,27,4,23,9
20190225,000795.SZ,0.0698323903167075,30,1,21,29,21,19,18,18,15,16,17,29,5,6,10,24,12,8,15,15,1,15,1,6,27,26,5,4,23,12
20190225,000796.SZ,0.0584939346230273,30,1,21,29,21,20,18,1,15,1,11,29,5,6,10,9,13,8,15,15,1,15,22,6,6,2,20,4,23,12
20190225,000797.SZ,0.011408701941346494,23,24,9,8,18,19,8,21,15,17,4,29,4,1,30,15,15,9,1,25,12,8,10,10,19,12,17,30,19,5
20190225,000799.SZ,-0.0024672384968314276,12,16,12,17,20,8,9,29,9,24,10,7,23,20,12,9,9,8,20,7,1,6,29,4,27,27,5,4,16,3
20190225,000800.SZ,0.06687476382444257,8,28,11,13,29,1,1,16,1,1,1,1,19,1,1,8,23,23,15,27,19,3,24,6,9,12,30,4,19,22
20190225,000801.SZ,0.12867559585452498,3,3,3,3,19,6,3,16,27,7,11,6,19,6,1,3,18,8,19,9,1,15,1,6,13,10,5,4,23,14
20190225,000802.SZ,0.14821079443212096,27,28,11,13,15,3,29,10,14,22,29,18,26,24,3,19,23,3,9,17,1,15,1,6,6,10,2,16,23,6
20190225,000806.SZ,-0.014931477561350017,7,2,28,12,10,2,2,11,2,24,14,15,13,2,6,14,10,2,30,14,19,13,18,6,15,22,29,15,5,11
20190225,000807.SZ,0.06991189568010403,30,1,21,29,21,20,18,14,14,29,11,18,14,6,22,9,12,8,19,15,1,15,1,6,27,26,5,4,23,12
20190225,000810.SZ,-0.01984405736373437,4,17,16,15,22,18,26,27,4,19,20,8,4,20,11,8,17,23,4,27,7,8,24,5,19,12,5,30,14,17
20190225,000815.SZ,0.020696970105409652,9,24,9,8,18,19,8,21,15,17,20,29,4,20,4,15,22,29,20,7,24,6,22,5,15,12,20,30,14,18
20190225,000818.SZ,-0.01825884665939494,19,23,19,17,20,8,24,29,9,24,10,8,23,20,12,15,25,8,20,7,24,6,22,5,14,22,5,2,3,12
20190225,000821.SZ,0.02729914630455996,23,1,20,1,21,19,8,18,15,17,1,29,4,14,11,15,12,29,15,25,24,3,22,6,9,22,5,4,23,22
20190225,000822.SZ,0.017695786516117522,23,19,20,20,13,19,8,7,15,17,20,29,4,20,12,20,12,29,20,27,24,6,22,5,7,2,5,30,16,12
20190225,000823.SZ,0.10284459932984297,27,28,11,13,15,10,29,15,14,14,27,18,26,24,1,29,23,8,9,15,1,25,29,6,6,27,27,4,23,6
20190225,000825.SZ,0.07873434460386255,30,28,11,29,15,20,14,16,14,29,11,18,19,6,13,9,18,8,19,15,1,15,29,6,13,10,5,4,23,7
20190225,000826.SZ,0.062012665901253684,23,1,20,29,21,19,20,18,15,16,17,29,5,6,10,27,12,8,15,15,1,15,29,6,27,27,5,4,23,12
20190225,000828.SZ,0.08227401474637315,30,1,21,29,21,20,29,18,14,29,11,1,26,6,1,30,12,8,24,15,1,3,29,6,6,10,2,4,23,12
20190225,000829.SZ,0.031009695071605874,1,1,21,1,29,1,1,18,14,1,1,1,14,1,1,8,12,10,14,25,7,6,15,29,15,22,5,4,3,12
20190225,000830.SZ,-0.03202059712800363,15,21,15,17,20,30,15,9,13,24,10,15,23,17,30,25,9,23,30,25,7,8,15,30,9,22,20,28,14,22
20190225,000831.SZ,0.12121512000778392,3,15,7,3,19,25,22,16,27,7,11,6,14,6,14,9,18,8,19,9,1,15,29,6,6,10,5,4,23,7
20190225,000836.SZ,0.022365150590585657,23,24,20,8,18,19,8,21,15,17,8,29,4,20,4,15,22,9,1,25,12,6,22,5,9,12,5,30,5,12
20190225,000838.SZ,0.09812771236497207,30,1,21,18,21,20,29,18,14,1,17,29,6,6,10,30,21,8,22,9,1,3,1,6,6,10,11,7,23,12
20190225,000839.SZ,0.04896362874682869,1,28,21,1,29,1,1,18,14,1,1,1,19,1,1,14,12,2,15,14,19,13,18,6,26,12,5,4,17,12
20190225,000848.SZ,-0.031100839135689066,19,23,19,17,20,8,24,29,9,24,10,8,23,20,11,15,25,29,20,25,24,8,5,4,19,12,5,9,14,4
20190225,000858.SZ,0.0029346362471392726,24,17,16,15,22,18,26,27,30,19,20,8,5,20,12,24,12,8,20,7,1,4,22,10,27,22,5,2,17,3
20190225,000860.SZ,0.08589626568324253,30,28,11,29,15,20,28,14,14,1,17,1,14,6,14,24,23,8,8,15,1,3,23,6,6,7,5,4,29,3
20190225,000861.SZ,0.07444986548976816,30,1,21,29,21,20,18,18,14,29,17,29,19,6,12,24,12,8,15,7,1,6,29,5,14,27,5,4,16,12
20190225,000863.SZ,0.022692152910858604,17,19,16,20,13,18,16,7,18,16,23,16,5,20,12,24,12,8,20,7,1,6,23,5,7,2,5,30,16,12
20190225,000869.SZ,0.03461250654644154,23,19,20,20,13,19,20,7,15,16,15,29,5,6,12,24,12,8,14,7,1,6,23,4,14,2,1,9,16,12
20190225,000875.SZ,0.036787358444022804,1,1,1,1,1,1,1,18,1,1,1,29,1,14,11,15,15,29,1,25,24,8,7,5,9,12,17,30,19,22
20190225,000876.SZ,0.026859728233839034,23,9,20,20,21,19,20,18,15,16,11,29,5,27,18,9,12,15,15,12,1,13,12,6,26,10,1,7,17,12
20190225,000877.SZ,0.08982513670984811,30,1,21,29,21,20,18,14,14,29,17,29,19,6,10,27,12,8,19,15,1,3,29,6,27,10,29,4,23,11
20190225,000878.SZ,0.07824556132667077,30,28,11,29,15,20,18,18,14,29,17,1,19,6,13,24,18,8,15,7,1,4,29,4,27,26,5,4,16,12
20190225,000881.SZ,0.030941556076656936,23,1,20,1,21,19,8,18,15,17,13,29,12,14,11,20,22,29,1,27,24,8,22,5,9,7,5,30,5,22
20190225,000882.SZ,-0.022970502665335162,19,23,19,17,20,30,24,27,9,24,20,8,23,20,12,24,9,8,20,7,1,6,22,5,15,22,5,30,14,12
20190225,000883.SZ,0.005899745939472151,17,17,16,15,22,18,26,27,18,19,23,8,5,20,12,27,12,8,20,7,1,4,29,4,7,10,5,2,16,12
20190225,000885.SZ,0.025675656581287967,29,19,16,20,13,18,16,21,18,16,23,16,5,20,12,9,12,8,20,7,1,6,22,5,27,2,29,4,16,11
20190225,000887.SZ,-0.005256415485243845,4,24,16,20,13,4,8,21,4,17,4,16,4,4,11,15,22,29,4,25,24,17,10,5,9,22,17,15,19,22
20190225,000889.SZ,-0.003517904497963342,23,24,20,20,13,18,8,7,18,17,20,29,4,20,11,15,12,29,4,25,24,8,22,4,9,22,5,30,17,4
20190225,000895.SZ,0.031193157430701963,23,19,20,20,13,19,16,7,15,16,15,29,5,6,12,24,12,8,17,7,1,6,29,4,7,11,5,2,16,12
20190225,000898.SZ,0.0070455134269078075,29,17,16,15,22,8,26,27,18,19,23,7,5,20,12,24,13,8,20,7,1,4,29,4,14,10,5,30,16,12
20190225,000900.SZ,-0.022077610855256,24,17,16,15,22,4,4,27,4,19,4,8,12,4,11,15,22,29,4,2,24,8,7,4,9,7,17,2,19,22
20190225,000901.SZ,0.07827335449062782,30,1,21,29,15,20,18,14,14,29,11,18,19,6,1,9,12,8,19,15,1,15,1,6,27,10,5,4,23,12
20190225,000902.SZ,-0.023053815945456396,12,23,12,15,22,8,24,27,9,19,20,8,12,20,11,15,25,29,4,2,24,8,7,5,9,7,5,2,3,4
20190225,000903.SZ,0.018455442452518563,29,19,16,20,13,18,16,7,18,16,23,16,5,20,12,24,12,8,20,7,1,4,22,4,7,7,5,2,16,12
20190225,000910.SZ,0.01422804323242967,23,24,9,8,18,19,8,21,15,17,1,29,4,14,11,15,16,29,1,25,24,8,7,5,9,22,17,9,19,4
20190225,000915.SZ,-0.027744997549655124,7,2,28,12,20,2,2,27,2,24,8,15,13,4,6,14,10,2,7,14,26,13,18,30,9,22,5,0,14,22
20190225,000917.SZ,-0.09290606790156898,25,5,30,6,6,23,5,11,19,27,14,20,18,0,6,14,10,20,30,23,25,13,18,30,9,12,5,1,5,22
20190225,000918.SZ,0.0348993057703993,1,1,21,1,21,1,1,18,14,1,1,1,19,1,1,15,12,9,14,2,12,6,22,4,26,22,5,4,17,12
20190225,000921.SZ,0.04108261973632417,29,19,20,20,13,18,16,28,4,17,23,16,30,20,12,20,22,26,20,7,29,6,23,4,7,8,29,29,16,11
20190225,000926.SZ,-0.01070129459949135,12,17,12,15,22,8,4,27,9,19,30,8,30,4,11,20,15,29,4,25,24,8,7,5,9,7,17,30,19,4
20190225,000928.SZ,0.0025562033118592987,4,24,20,20,18,18,20,7,18,16,20,16,5,20,4,27,12,8,20,7,1,4,29,4,26,10,5,4,17,12
20190225,000930.SZ,0.06735023086633167,30,1,21,29,21,20,18,18,15,29,11,29,5,6,10,9,13,8,15,15,1,15,1,6,6,26,20,4,23,27
20190225,000932.SZ,0.12249250029781979,18,15,7,13,19,25,22,16,27,28,11,6,6,27,14,19,18,11,22,15,1,15,29,6,6,27,23,4,23,14
20190225,000933.SZ,0.14360434997403146,3,3,3,3,3,6,3,16,6,23,17,6,14,27,22,3,18,8,15,7,1,4,29,6,27,26,29,4,16,11
20190225,000935.SZ,-0.03361801407184617,15,21,15,17,20,30,15,9,13,24,10,15,23,17,4,25,9,10,20,7,7,6,15,4,15,22,5,28,5,12
20190225,000936.SZ,0.07384199241857767,30,1,21,29,21,10,29,18,14,14,28,18,26,24,1,19,12,15,9,12,1,15,18,6,6,22,27,4,23,9
20190225,000937.SZ,-0.007506296664592309,24,17,16,15,22,8,26,27,18,19,20,8,12,20,12,15,12,29,20,27,24,6,23,4,7,7,29,30,16,11
20190225,000938.SZ,0.008648051909652728,4,17,16,15,13,18,26,21,18,19,8,16,5,20,12,9,12,8,20,7,1,4,8,5,27,11,5,2,3,12
20190225,000951.SZ,0.07150087490729844,8,20,11,19,29,6,7,6,14,1,13,1,1,1,1,20,18,29,19,25,24,4,22,4,27,7,29,4,16,27
20190225,000957.SZ,-0.010773155158153193,7,2,28,12,20,14,2,29,13,24,10,15,20,20,4,9,9,19,30,13,1,13,1,30,15,10,5,0,14,12
20190225,000959.SZ,0.06714468903575788,30,1,21,29,21,20,18,14,14,1,15,29,1,6,12,24,12,8,19,7,1,4,22,4,14,7,29,4,16,11
20190225,000960.SZ,0.013022240624479157,24,19,16,20,13,18,20,21,18,16,20,16,5,20,12,24,13,8,20,7,1,6,29,6,27,10,5,4,16,12
20190225,000961.SZ,0.08923099566912851,30,1,21,29,21,20,29,14,14,29,11,29,6,27,10,19,12,11,22,15,1,24,29,6,10,27,27,4,23,12
20190225,000963.SZ,-0.029465636044020298,20,13,15,12,20,16,11,11,2,24,14,15,24,17,6,24,27,1,30,13,1,13,15,30,15,22,4,9,14,29
20190225,000968.SZ,0.09651628750379102,8,28,11,13,15,20,18,16,14,1,17,18,14,6,1,24,18,8,19,15,1,15,1,6,10,10,21,4,23,11
20190225,000969.SZ,0.043234192872271524,23,19,20,20,13,19,20,21,15,16,17,29,5,6,10,24,12,8,15,15,1,24,29,6,27,10,5,4,23,12
20190225,000970.SZ,0.03284066868533957,23,19,20,20,21,19,20,18,15,16,15,29,5,6,12,24,12,8,14,7,1,6,23,4,27,2,5,4,16,12
20190225,000971.SZ,0.11490860464833214,8,28,11,13,15,20,29,16,14,29,11,18,6,27,1,30,18,11,22,15,1,25,1,6,6,27,27,4,23,12
20190225,000975.SZ,0.10525801335443148,18,15,7,13,19,25,22,15,27,7,11,6,26,27,14,19,18,11,24,15,1,15,29,6,10,26,12,4,23,14
20190225,000976.SZ,0.0012258701306807698,23,24,9,8,1,19,8,18,15,17,1,29,4,1,30,25,17,10,1,25,7,17,15,5,9,22,30,20,19,22
20190225,000977.SZ,0.0793051043076434,18,20,7,19,15,6,22,16,27,7,11,6,14,6,1,9,18,8,15,15,1,15,8,6,26,11,5,4,29,7
20190225,000980.SZ,0.06643229634926935,30,28,11,29,29,1,18,18,14,1,13,1,14,1,1,15,18,29,15,15,24,3,23,6,27,22,29,4,23,11
20190225,000981.SZ,0.042896788998717704,23,9,20,20,21,19,20,18,15,16,11,29,5,27,6,9,14,18,1,12,1,3,8,6,6,10,4,4,23,3
20190225,000983.SZ,-0.012534750810798027,29,17,16,15,13,4,4,7,4,19,4,7,30,4,7,20,13,29,4,27,29,8,7,4,9,7,17,30,19,17
20190225,000987.SZ,0.0189555923601983,23,1,20,1,21,19,8,18,15,17,1,29,4,1,30,25,12,2,15,14,27,2,18,6,9,22,5,7,17,22
20190225,000988.SZ,0.02343448173682253,4,19,16,20,13,18,20,21,18,16,20,16,5,20,12,9,12,8,20,7,1,6,1,5,27,27,5,4,16,3
20190225,000989.SZ,-0.03338938602596886,7,2,28,15,22,2,2,27,2,19,8,15,13,20,24,14,10,20,30,23,26,13,18,30,9,22,5,0,5,22
20190225,000990.SZ,0.03571537564105183,23,19,20,20,21,19,16,14,15,16,15,29,5,6,12,9,12,8,19,7,1,6,22,4,27,7,5,4,16,12
20190225,000997.SZ,0.01946317896881207,23,1,20,1,21,19,8,18,15,17,1,29,4,1,11,15,22,29,1,27,24,17,22,5,9,22,5,30,17,22
20190225,000998.SZ,0.021131766798564124,23,19,20,20,21,19,8,18,15,17,13,29,30,1,30,20,22,9,1,2,4,17,10,4,9,2,5,4,16,22
20190225,000999.SZ,0.011708137526813961,17,17,16,15,13,18,26,7,4,19,23,8,30,20,12,24,12,8,20,7,24,4,23,4,7,7,5,30,16,12
20190225,001696.SZ,0.05919048857579697,23,1,20,29,21,19,20,18,15,16,17,29,5,6,10,30,12,8,15,15,1,24,21,6,6,10,12,4,23,12
20190225,001872.SZ,0.2391686652718199,11,12,18,25,5,13,19,10,3,22,29,3,3,24,3,3,4,3,25,17,21,25,6,6,10,27,11,25,23,6
20190225,001896.SZ,0.05335201321747098,23,1,20,18,21,19,20,18,15,16,6,29,5,6,12,24,22,8,1,7,1,4,22,4,27,2,5,30,5,12
20190225,001965.SZ,-0.013772862286026219,19,17,19,15,22,8,26,27,9,19,20,8,5,20,12,24,13,8,20,9,1,4,22,4,14,12,1,2,17,12
20190225,001979.SZ,0.07209049802070931,30,1,21,29,17,20,18,14,14,29,17,18,14,6,22,24,12,8,19,15,1,15,29,6,27,27,5,4,23,12
20190225,002001.SZ,0.007330323286559026,12,17,12,15,22,8,26,27,9,19,23,7,5,20,12,24,12,8,20,7,1,6,23,4,27,7,5,2,16,12
20190225,002002.SZ,0.0768304312525848,30,1,21,29,21,20,29,18,14,29,11,29,6,27,18,19,12,19,22,13,1,3,21,6,6,10,27,4,23,6
20190225,002004.SZ,-0.040622382103304454,19,23,19,17,20,30,24,4,9,24,30,8,15,4,11,15,24,29,4,25,24,8,7,10,9,22,17,30,19,4
20190225,002007.SZ,0.03813837368834955,23,1,20,29,21,19,20,18,15,16,15,29,5,6,12,24,12,8,14,7,1,6,23,5,27,22,5,2,17,12
20190225,002008.SZ,-0.01862145001108093,7,2,28,12,20,14,2,29,13,24,10,15,20,17,30,25,9,2,7,14,26,13,18,28,9,22,5,0,14,22
20190225,002010.SZ,-0.04508319409793525,7,21,8,14,20,30,15,27,13,24,4,15,23,4,30,25,9,10,30,24,7,17,15,30,9,22,30,20,19,22
20190225,002013.SZ,0.0600155690827979,30,1,21,29,21,20,18,18,14,29,15,1,1,6,1,27,12,8,14,7,1,6,8,4,27,19,5,2,17,12
20190225,002016.SZ,-0.07503355416232318,7,13,8,12,20,16,11,11,2,24,14,15,24,17,6,14,10,20,5,23,7,13,4,30,19,22,30,0,19,22
20190225,002019.SZ,0.08588338192266619,30,1,21,29,21,20,29,18,14,29,17,18,6,27,1,19,12,11,22,9,1,24,1,6,6,10,27,4,23,9
20190225,002020.SZ,-0.048496676862169734,19,23,19,17,20,8,24,9,9,24,10,8,15,15,11,15,9,29,4,25,24,17,10,10,19,22,30,30,19,17
20190225,002022.SZ,-0.015925776711583583,24,17,16,15,13,4,4,21,4,19,4,16,12,4,11,15,22,29,4,25,24,17,10,4,9,7,17,30,19,22
20190225,002023.SZ,-0.048556520110383146,19,23,19,17,20,11,15,9,10,24,10,8,15,15,11,15,9,7,4,25,24,17,24,5,9,12,30,20,19,22
20190225,002024.SZ,-0.02477383402466595,4,17,19,15,22,30,4,27,4,19,4,8,4,4,11,15,22,29,4,25,24,8,7,5,9,22,17,30,19,17
20190225,002025.SZ,0.10883603631770584,8,28,11,13,15,20,29,15,14,29,17,18,26,27,1,19,23,11,24,15,1,15,29,6,10,11,23,4,21,12
20190225,002027.SZ,-0.08504282107813645,13,14,13,12,6,23,5,11,19,21,14,23,13,17,6,14,10,20,30,23,26,13,18,30,9,22,30,0,19,22
20190225,002028.SZ,-0.08109788317608421,2,21,2,22,2,17,11,2,17,21,2,23,24,17,4,25,10,23,30,25,7,13,24,28,15,12,5,28,14,12
20190225,002029.SZ,-0.026081470437507883,19,23,19,15,22,30,24,27,9,19,20,8,23,20,4,15,9,29,20,25,24,6,5,4,15,12,5,30,14,12
