date,code,layer2_l2_y_l_r_pred,layer2_l2_y_l_r_tree0_leaf,layer2_l2_y_l_r_tree1_leaf,layer2_l2_y_l_r_tree2_leaf,layer2_l2_y_l_r_tree3_leaf,layer2_l2_y_l_r_tree4_leaf,layer2_l2_y_l_r_tree5_leaf,layer2_l2_y_l_r_tree6_leaf,layer2_l2_y_l_r_tree7_leaf,layer2_l2_y_l_r_tree8_leaf,layer2_l2_y_l_r_tree9_leaf,layer2_l2_y_l_r_tree10_leaf,layer2_l2_y_l_r_tree11_leaf,layer2_l2_y_l_r_tree12_leaf,layer2_l2_y_l_r_tree13_leaf,layer2_l2_y_l_r_tree14_leaf,layer2_l2_y_l_r_tree15_leaf,layer2_l2_y_l_r_tree16_leaf,layer2_l2_y_l_r_tree17_leaf,layer2_l2_y_l_r_tree18_leaf,layer2_l2_y_l_r_tree19_leaf,layer2_l2_y_l_r_tree20_leaf,layer2_l2_y_l_r_tree21_leaf,layer2_l2_y_l_r_tree22_leaf,layer2_l2_y_l_r_tree23_leaf,layer2_l2_y_l_r_tree24_leaf,layer2_l2_y_l_r_tree25_leaf,layer2_l2_y_l_r_tree26_leaf,layer2_l2_y_l_r_tree27_leaf,layer2_l2_y_l_r_tree28_leaf,layer2_l2_y_l_r_tree29_leaf
20190222,000078.SZ,0.0006362822638942094,24,17,14,24,8,4,8,8,4,8,4,22,16,8,2,2,26,5,27,12,7,13,6,14,21,18,23,29,27,8
20190222,000088.SZ,-0.005749111759256815,19,16,4,27,14,4,4,12,4,17,17,24,16,8,7,15,24,5,5,13,6,3,5,5,0,18,1,0,23,1
20190222,000089.SZ,0.006011433151375088,4,4,21,24,8,4,8,8,4,8,16,22,16,29,16,15,17,5,4,5,6,3,5,14,29,17,23,2,23,18
20190222,000090.SZ,-0.005264077694335663,24,17,14,22,8,26,8,8,9,2,4,22,13,8,2,15,26,5,27,12,7,13,6,14,8,18,23,6,16,18
20190222,000096.SZ,0.04737727554607994,9,1,9,1,9,1,10,11,12,5,1,11,9,21,24,9,26,20,27,12,7,13,6,14,21,18,23,10,27,19
20190222,000100.SZ,-0.0009323706569963764,19,16,22,24,8,4,8,8,4,8,16,22,4,8,4,5,24,5,5,5,6,3,5,14,29,18,23,2,23,18
20190222,000150.SZ,-0.0538584994974862,2,2,2,25,2,14,2,20,2,26,9,4,13,17,2,23,20,14,2,3,4,13,8,0,24,10,8,4,11,19
20190222,000155.SZ,0.032293541136834185,9,9,9,8,9,25,10,17,8,5,18,11,16,21,24,14,26,20,27,12,7,13,6,14,21,18,23,29,27,18
20190222,000156.SZ,0.010980486021373208,19,16,21,24,8,4,8,8,4,8,18,22,16,8,4,2,17,5,4,5,7,13,6,14,8,18,23,6,4,18
20190222,000157.SZ,0.03877416506710394,9,9,9,18,14,25,4,17,22,14,18,11,16,21,24,15,17,20,4,4,6,3,5,5,9,30,1,7,23,18
20190222,000158.SZ,-0.0021595101877955646,19,16,14,27,8,4,12,2,4,8,18,24,16,8,4,2,26,5,27,12,7,13,6,14,21,18,23,29,27,8
20190222,000166.SZ,0.04562060250478468,9,9,9,28,9,9,10,11,22,14,16,16,9,5,7,9,17,21,4,4,6,3,5,5,29,17,1,2,23,1
20190222,000301.SZ,-0.02091430894743373,14,28,15,22,8,19,8,8,9,2,13,22,13,8,2,15,4,5,27,5,7,13,6,14,8,18,21,6,27,11
20190222,000333.SZ,-0.018510802447229253,24,17,22,22,8,26,8,8,9,2,4,22,13,8,11,15,24,5,5,10,7,13,6,14,29,18,23,0,16,18
20190222,000338.SZ,0.003132776147714241,24,17,21,24,8,4,8,8,4,8,4,22,16,8,11,15,17,5,4,5,7,13,6,14,29,17,23,2,16,18
20190222,000400.SZ,0.01421534088210814,9,19,20,8,14,25,26,17,8,17,16,16,4,21,6,5,24,20,5,4,6,3,5,5,0,18,1,0,23,1
20190222,000401.SZ,-0.016333247267504,4,4,20,27,4,4,12,2,4,8,17,24,4,29,16,5,28,5,2,12,5,3,5,14,21,18,23,29,23,18
20190222,000402.SZ,0.010348347895417597,19,16,21,24,8,4,8,8,4,8,18,22,16,8,4,15,17,5,4,5,6,3,5,14,29,18,23,2,23,18
20190222,000407.SZ,0.029683252361820227,9,9,9,8,14,25,4,17,8,5,18,11,16,21,24,15,26,20,27,12,7,13,6,14,21,18,23,4,27,18
20190222,000413.SZ,-0.0531451208524529,23,15,23,27,12,4,11,2,4,8,4,9,16,8,2,23,14,14,20,23,5,3,8,0,5,10,1,3,23,1
20190222,000415.SZ,0.006630537679942469,19,16,4,24,14,4,4,8,4,17,16,22,16,8,4,15,24,5,5,10,6,3,5,14,29,18,23,0,23,8
20190222,000417.SZ,0.036560633028781556,9,9,9,18,14,25,4,17,22,5,18,11,16,21,24,15,17,20,4,5,7,13,6,14,9,18,23,7,27,18
20190222,000418.SZ,-0.031222534417501016,11,28,15,22,8,19,8,12,9,2,13,22,13,8,2,15,24,5,5,10,7,13,6,14,0,18,23,0,4,18
20190222,000423.SZ,0.015252734618779707,19,16,4,24,14,4,4,8,4,5,18,22,16,8,4,15,17,5,4,5,7,13,6,14,29,18,23,2,16,18
20190222,000425.SZ,0.008913215921206955,19,16,21,24,8,4,8,8,4,8,16,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,2,4,18
20190222,000426.SZ,-0.008792406621683574,8,13,14,4,16,4,12,24,4,8,4,13,16,8,2,15,25,14,29,12,0,13,9,0,24,10,8,10,16,18
20190222,000429.SZ,-0.0014228261058827835,24,17,22,24,8,4,8,8,4,8,4,22,16,8,11,15,17,5,5,5,6,3,5,14,29,17,23,2,23,18
20190222,000488.SZ,0.03140905157819428,26,19,4,18,14,25,4,17,22,5,18,11,16,8,4,15,17,20,27,5,7,13,6,14,8,18,23,6,4,18
20190222,000498.SZ,-0.04071211588216752,23,15,14,27,20,4,12,2,4,8,4,24,16,8,2,15,28,14,2,12,5,13,8,20,21,10,23,29,4,18
20190222,000501.SZ,0.022693989843426486,26,19,4,24,14,25,4,17,4,5,18,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,2,16,18
20190222,000503.SZ,-0.03814663148209482,2,2,2,25,2,14,2,21,2,26,9,4,13,17,2,23,20,14,12,3,0,13,9,0,24,10,8,10,4,8
20190222,000507.SZ,-0.017990654804390015,24,17,22,22,8,26,8,8,9,2,4,22,13,8,11,15,24,5,5,10,7,13,6,14,29,18,23,2,27,18
20190222,000513.SZ,-0.016253365503108283,11,28,14,22,8,26,12,2,9,2,13,7,13,8,2,2,26,5,27,12,7,13,6,14,21,18,23,29,4,18
20190222,000516.SZ,0.015409231992596365,19,16,4,24,14,4,8,8,4,8,18,22,16,8,4,15,17,5,4,5,7,13,6,14,8,18,23,6,27,18
20190222,000517.SZ,0.04224635479605034,9,9,9,8,9,1,10,11,8,5,1,11,9,21,24,9,26,20,27,12,7,13,6,14,8,18,23,6,27,18
20190222,000525.SZ,0.014367532674758094,19,16,4,24,14,4,8,8,4,8,18,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,7,16,19
20190222,000528.SZ,-0.004915656303826858,24,17,14,22,8,26,8,8,9,2,4,7,13,8,2,2,26,5,27,12,7,13,6,14,8,18,23,29,4,18
20190222,000533.SZ,0.040423386455429075,9,9,9,8,9,25,10,17,8,9,8,15,16,21,6,1,14,23,1,23,8,3,13,16,24,10,7,4,25,1
20190222,000536.SZ,-0.035370409832417155,8,13,23,25,16,14,2,24,2,8,4,13,13,8,2,23,14,14,20,23,20,3,11,0,24,10,1,10,23,16
20190222,000537.SZ,0.03985800444093104,9,9,9,18,14,25,4,17,22,5,18,11,16,21,24,15,17,20,4,5,6,13,5,14,8,18,23,6,23,18
20190222,000538.SZ,0.00209845790386201,24,17,21,24,8,4,8,8,4,8,4,22,16,8,11,15,17,5,4,5,7,13,6,14,29,18,23,2,16,18
20190222,000539.SZ,0.034005802380070976,9,19,4,18,14,25,4,17,22,14,16,11,16,21,4,15,17,20,4,5,6,3,5,5,9,18,23,7,23,19
20190222,000540.SZ,-0.04690604463242477,2,5,26,25,5,14,19,20,24,26,9,4,8,17,5,23,20,7,12,29,4,6,28,20,16,9,8,4,4,18
20190222,000541.SZ,0.0008832322165798557,24,17,21,16,8,4,8,8,9,8,4,22,16,8,11,15,17,5,4,5,7,13,6,14,9,18,23,7,27,18
20190222,000543.SZ,0.04821210035991189,9,9,9,28,9,1,10,11,22,14,1,16,9,21,16,9,17,20,4,5,6,3,5,14,9,17,23,7,23,18
20190222,000546.SZ,0.033479457441564435,9,9,9,8,14,25,4,17,8,5,18,11,16,21,24,15,26,20,27,12,7,13,6,14,8,18,23,6,27,18
20190222,000547.SZ,0.034677907917442054,9,9,9,8,9,25,4,17,8,9,18,11,4,21,24,5,26,20,27,12,6,3,5,5,21,18,23,29,23,18
20190222,000550.SZ,0.06970814806097474,1,1,1,1,1,20,10,11,30,9,1,15,1,21,7,1,14,22,9,13,8,3,13,5,6,29,1,13,23,1
20190222,000552.SZ,0.03310197946429108,9,19,4,18,14,25,4,17,22,5,18,11,16,21,4,15,17,20,4,5,7,13,6,14,9,18,23,7,4,18
20190222,000553.SZ,0.023297073945266658,26,19,4,8,14,25,4,17,4,5,18,7,16,8,4,15,26,5,27,12,7,13,6,14,21,18,23,29,27,18
20190222,000555.SZ,-0.006870641499663805,24,17,14,22,8,26,8,8,9,2,4,22,13,8,2,5,26,5,27,12,7,13,6,14,8,18,23,6,27,18
20190222,000558.SZ,0.039724959538733895,9,9,9,18,14,25,4,17,22,5,18,11,16,21,24,15,17,20,4,5,7,13,6,14,8,18,23,6,16,8
20190222,000559.SZ,0.023082076835335995,26,19,4,24,14,25,4,17,4,5,18,22,16,8,4,15,26,5,27,12,7,13,6,14,8,18,23,6,16,18
20190222,000560.SZ,0.008946867016841345,19,16,14,24,8,4,8,8,4,8,18,22,4,8,4,5,26,5,27,4,6,3,5,16,8,18,1,6,23,18
20190222,000563.SZ,-0.003341532713883233,4,4,20,4,4,4,12,18,4,8,8,13,16,29,7,15,14,14,20,23,8,3,9,0,24,10,1,10,23,16
20190222,000564.SZ,0.017311714092130503,26,19,4,8,14,25,4,17,4,5,18,24,16,8,4,15,26,5,27,12,7,13,6,14,21,18,27,29,4,5
20190222,000568.SZ,-0.061487086234912634,14,15,30,22,20,19,11,12,9,2,13,24,13,8,11,2,2,5,5,10,5,13,6,14,0,18,23,0,16,19
20190222,000572.SZ,0.03991278140902705,9,9,9,8,9,1,10,11,8,9,1,11,1,21,24,24,26,20,27,12,6,3,5,14,21,18,27,29,7,5
20190222,000576.SZ,0.012279678153867504,26,19,4,8,14,25,4,17,8,5,18,11,4,8,4,2,26,20,27,12,22,13,2,15,5,18,8,3,16,8
20190222,000581.SZ,0.028402822064142033,26,19,4,18,14,25,4,17,4,5,18,11,16,8,4,15,17,20,4,5,7,13,6,14,9,18,23,7,16,18
20190222,000582.SZ,0.02990828826841011,9,19,4,18,14,25,4,17,22,5,18,11,16,21,4,15,26,20,5,5,7,13,6,14,8,18,23,6,27,18
20190222,000584.SZ,0.025691024551023952,26,19,4,8,14,25,4,17,4,9,17,15,16,8,6,15,14,23,18,23,5,3,5,16,5,18,1,10,5,1
20190222,000587.SZ,0.05462580694544142,9,1,9,1,9,1,10,11,12,9,1,11,1,21,6,1,26,20,27,13,6,3,5,16,22,18,1,10,23,1
20190222,000591.SZ,0.025318943269880007,26,19,4,8,14,25,4,17,4,5,18,22,16,8,4,15,26,5,27,12,7,13,6,14,8,18,23,6,16,8
20190222,000592.SZ,-0.057578860419182455,8,13,2,25,2,14,2,24,2,2,9,13,13,8,2,11,5,14,2,3,0,13,8,20,24,10,8,3,16,18
20190222,000596.SZ,-0.0506662825260935,14,2,2,25,2,19,12,13,9,20,13,4,13,17,2,2,5,5,2,12,0,13,8,2,24,10,23,29,16,18
20190222,000598.SZ,0.014381390797759698,19,16,4,24,14,4,8,8,4,8,18,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,7,16,11
20190222,000600.SZ,0.02175288480538067,26,19,4,8,14,25,4,17,4,5,18,7,4,8,4,5,26,20,27,12,7,13,6,14,22,18,27,29,16,5
20190222,000601.SZ,0.03949218499482609,9,9,9,18,9,25,4,17,22,5,18,11,16,21,24,15,17,20,4,5,7,13,6,14,8,18,23,6,27,18
20190222,000603.SZ,-0.05366204045992817,2,13,2,25,2,14,2,18,2,2,9,13,12,2,2,25,19,12,15,3,0,6,9,8,24,10,8,10,16,19
20190222,000607.SZ,0.08138752761078885,17,21,25,15,26,1,20,1,1,1,7,1,1,1,1,24,26,22,27,13,6,3,5,5,21,18,1,29,23,1
20190222,000612.SZ,0.013259322782522568,9,9,9,8,9,25,4,17,8,17,17,11,16,21,7,15,2,23,5,23,5,3,5,5,0,18,1,0,23,1
20190222,000615.SZ,-7.979412333178186e-05,19,16,14,24,8,4,8,8,4,8,18,22,16,8,4,19,26,5,27,12,7,13,6,14,21,18,27,29,27,5
20190222,000617.SZ,-0.010837110214526359,11,17,14,27,20,4,12,2,4,8,4,24,16,8,2,15,26,5,26,12,7,13,6,14,21,18,23,10,16,19
20190222,000620.SZ,0.004506586261335325,24,17,14,24,8,4,8,8,4,8,4,22,16,8,2,15,17,5,27,5,7,13,6,14,8,18,23,6,27,18
20190222,000623.SZ,0.012345735139025026,19,16,4,24,14,4,8,8,4,8,16,22,16,8,4,15,17,5,4,5,7,13,6,14,29,18,23,2,16,18
20190222,000625.SZ,-0.0026274230693433456,19,16,14,4,8,4,12,18,4,8,18,13,4,8,4,2,26,5,27,12,22,13,6,15,5,18,23,3,4,18
20190222,000627.SZ,-0.009299526136020956,11,17,14,27,8,4,12,2,4,8,4,24,16,8,2,15,26,5,27,12,7,13,6,14,21,18,23,10,16,19
20190222,000630.SZ,0.006215047192824658,24,17,21,24,8,4,8,8,4,8,4,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,7,16,18
20190222,000631.SZ,0.02970959461720906,9,19,4,8,14,25,4,17,8,5,18,11,16,21,4,15,26,20,27,12,7,13,6,14,8,18,23,6,16,18
20190222,000636.SZ,-0.0354450905009152,8,13,14,25,2,14,12,24,2,2,13,13,13,2,2,2,5,6,2,0,0,13,9,0,24,10,8,10,16,18
20190222,000650.SZ,-0.002691747398737819,24,17,14,24,8,4,8,8,9,8,4,22,16,8,2,2,26,5,27,12,7,13,6,14,21,18,23,29,27,19
20190222,000651.SZ,-0.01124585142549085,24,28,21,22,8,26,8,8,9,2,13,22,13,8,11,15,17,5,4,5,7,13,6,14,29,18,23,2,16,18
20190222,000652.SZ,0.012766609590286837,26,19,4,8,14,25,4,17,4,9,17,11,4,8,4,5,28,23,2,12,5,3,5,14,21,18,23,29,23,18
20190222,000656.SZ,0.04338447965087534,9,9,9,28,9,25,10,17,22,14,18,16,16,21,16,9,17,20,4,5,6,3,5,14,8,17,23,6,23,19
20190222,000657.SZ,0.05563816130933624,1,1,1,1,1,1,10,11,12,5,1,11,9,21,24,9,17,20,4,5,7,13,6,14,29,18,23,2,27,18
20190222,000661.SZ,-0.054430483577417525,14,2,30,9,2,19,19,13,9,20,13,4,13,17,2,2,5,5,2,12,0,13,6,14,22,18,23,29,16,18
20190222,000662.SZ,0.0064513790470469585,9,19,4,8,14,25,4,17,8,5,17,11,16,21,4,2,28,23,2,12,4,13,8,20,21,10,23,4,16,18
20190222,000665.SZ,0.009297032068728808,19,16,4,27,14,4,4,18,4,5,18,22,16,8,4,2,26,5,27,12,7,13,6,14,21,18,23,29,16,18
20190222,000666.SZ,-0.036618473532360696,8,13,2,25,2,14,12,24,2,2,13,13,13,2,2,2,5,14,29,12,0,13,9,0,24,10,8,10,28,18
20190222,000667.SZ,0.04196284758750106,9,9,9,18,9,25,4,17,22,14,18,11,16,21,24,15,17,20,4,5,6,3,5,14,9,18,23,7,23,18
20190222,000669.SZ,0.03952692793332213,1,1,1,1,1,1,1,11,1,9,1,16,1,21,6,14,28,23,2,26,4,3,5,5,21,2,7,4,25,1
20190222,000671.SZ,0.027175084878972765,26,19,4,8,14,25,4,17,8,5,18,11,16,8,4,15,26,20,27,12,7,13,6,14,8,18,23,29,4,18
20190222,000673.SZ,0.10240033767683017,17,7,13,15,6,7,18,1,1,1,7,1,1,1,1,1,14,13,9,23,8,1,13,16,6,2,1,13,7,24
20190222,000676.SZ,0.009876883555973628,19,16,4,24,14,4,8,8,4,8,18,22,16,8,4,15,26,5,27,12,7,13,6,14,8,18,23,28,27,18
20190222,000681.SZ,-0.016979989394953994,11,17,14,22,8,26,12,2,9,2,4,24,13,8,2,2,26,5,27,12,7,13,6,14,21,18,23,29,27,18
20190222,000683.SZ,0.026791786605247156,26,19,4,24,14,25,4,17,4,14,18,22,16,8,4,15,17,5,4,5,6,3,5,14,9,18,23,7,23,18
20190222,000685.SZ,0.0329082788998466,9,19,4,18,14,25,4,17,22,14,16,11,16,21,4,15,17,20,4,5,6,3,5,14,29,18,23,2,23,18
20190222,000686.SZ,0.014283016259253892,4,4,20,8,4,9,26,17,8,9,18,16,16,29,16,15,26,22,27,12,6,3,5,14,21,17,23,10,23,18
20190222,000687.SZ,0.009079554077231777,19,16,4,24,8,4,8,8,4,8,18,22,16,8,4,15,26,5,27,12,7,13,6,14,8,18,27,6,16,5
20190222,000688.SZ,0.012297929473855818,4,4,20,24,4,9,26,17,4,14,18,22,16,29,16,15,17,5,4,5,6,3,5,16,2,17,23,23,23,11
20190222,000690.SZ,0.032382487321304256,9,9,9,8,14,25,4,17,8,5,18,11,16,21,24,15,26,20,27,12,7,13,6,14,21,18,23,29,16,18
20190222,000703.SZ,-0.007030240990935445,19,16,22,24,8,4,8,8,4,8,18,22,16,8,4,2,24,5,5,12,2,13,6,2,8,18,23,6,4,18
20190222,000709.SZ,0.0006972872714760506,24,17,21,22,8,4,8,8,9,8,4,22,16,8,2,15,17,5,4,5,7,13,6,14,9,18,23,7,16,11
20190222,000710.SZ,-0.02133008394839054,11,17,14,22,20,26,12,2,9,2,4,24,13,8,2,15,26,5,27,12,7,13,6,14,21,18,27,29,27,5
20190222,000712.SZ,-0.012970896633242248,8,13,14,4,16,4,12,2,4,8,4,13,4,8,2,5,5,14,29,12,0,13,9,8,21,10,23,10,16,8
20190222,000717.SZ,-0.019037859095944992,11,28,14,22,2,26,12,24,9,2,13,13,13,8,2,15,26,5,27,12,7,13,6,14,21,18,23,29,27,18
20190222,000718.SZ,0.02413891247876933,26,19,4,24,14,25,4,17,4,5,18,22,16,8,4,15,17,5,27,5,7,13,6,14,8,18,23,6,16,19
20190222,000719.SZ,0.08010301574262847,1,21,25,1,1,20,20,1,30,1,1,1,9,1,7,9,14,20,9,4,6,3,5,5,8,17,1,6,23,1
20190222,000723.SZ,-0.03620667052939615,8,13,14,29,16,14,12,24,2,2,4,13,13,8,2,15,25,2,2,12,0,3,8,20,5,10,3,3,23,8
20190222,000725.SZ,0.007062801378289898,26,19,4,8,14,25,4,17,4,17,17,24,16,8,4,15,24,20,5,10,6,3,5,15,0,18,23,0,23,18
20190222,000726.SZ,0.023604492077600427,26,19,4,24,14,25,4,17,4,5,18,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,7,4,11
20190222,000727.SZ,-0.025773656284191704,8,13,14,25,2,14,12,24,2,2,4,13,13,8,2,15,5,14,29,12,0,13,9,0,24,10,8,10,16,18
20190222,000728.SZ,0.011158939895482488,4,4,20,8,4,9,26,17,8,5,18,16,16,29,16,15,26,22,27,12,22,13,6,15,21,17,23,10,16,18
20190222,000729.SZ,0.029999596317778373,26,19,4,18,14,25,4,17,4,5,18,11,16,8,4,15,17,20,4,5,7,13,6,14,9,18,23,7,4,8
20190222,000732.SZ,0.014146790796249803,19,16,4,24,14,4,8,8,4,8,16,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,2,4,8
20190222,000733.SZ,0.010770693604164132,19,16,21,24,8,4,8,8,4,8,16,22,16,8,4,15,17,5,4,5,6,3,5,14,9,18,23,23,23,18
20190222,000735.SZ,-0.05783392736862872,14,2,30,29,2,14,19,13,2,20,13,4,13,17,2,2,5,5,2,12,0,13,8,14,22,10,23,29,16,8
20190222,000738.SZ,0.015054060514437969,19,16,4,24,14,4,8,8,4,8,18,22,16,8,4,15,17,5,4,5,7,13,6,14,9,18,23,7,16,18
20190222,000739.SZ,0.016903511240806808,26,19,4,8,14,25,4,17,8,17,18,11,16,8,4,15,24,20,5,10,6,3,5,5,0,17,23,0,23,18
20190222,000750.SZ,0.04521254863560155,9,9,9,8,9,1,10,11,8,9,24,16,1,21,7,14,5,23,2,23,0,3,5,1,22,19,1,29,23,1
20190222,000751.SZ,0.030238354534293937,26,19,4,18,14,25,4,17,22,5,18,11,16,8,4,15,17,20,4,5,7,13,6,14,9,18,23,7,16,18
