name,1,2,3,4,5,6,7,8,9,10,11,12
上证综指,-0.5509637833984212,2.935927911567771,1.62935941288509,2.242683032696655,0.18299450941329062,-2.611027653287135,0.9012502481507725,-1.6965789718065636,-0.12716347321456087,0.05865549959740634,1.2736499375478845,2.6351487321309985
深证成指,-0.042024267291965206,4.034115957879084,2.4086374035165092,1.7740203751456698,0.6976592775333562,-2.5373917416315113,1.2685555460517584,-2.3822509782038535,-0.5443289987365837,0.2237844943950717,1.5346035551102308,2.3196381657211997
中小板指,-0.11053300051093735,5.452633431701328,3.112907264431183,1.6745557439078123,4.810311357482212,-3.90264183526494,2.135796115273779,-1.0492406634702955,0.390762333040256,-0.9701847952280199,1.5596842864261236,2.523446431676838
创业板指,-1.8047133817043814,7.157224305056117,3.878276876900595,-0.3733482195431347,5.014837070312886,-2.6497079283484526,-0.9925795093093611,0.21806389934654943,0.0692817333763327,2.171665735719588,2.1378485165913403,-2.8212879545288825
上证50,0.12936690736805947,1.8510407511228184,0.548106281333409,3.393941925803654,-0.47308963557149825,-3.243115687285935,2.124042327240732,-1.5620639966012293,0.5826082724834936,1.0801728095156338,1.505199580288841,5.147138988910801
沪深300,0.6808768773526855,3.448850988924775,0.8767567782739661,3.6717102618503494,0.8002531303946199,-3.2829860945909983,2.3171099321779236,-1.9067033892529002,0.7259530135456921,0.9232605253572986,1.4739129403131674,4.590333258570797
中证500,1.487559843714381,7.049948537735291,2.6967222460064084,2.6794975394097316,2.861000067180576,-5.035807567138036,3.206778646442338,-0.8359686920454824,0.5857314772282438,-1.1135484833183,2.1810693458448225,1.9300568461326262
